r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,X,Y,Z
-70,-49,-40,-67,,-50,-51,-62,-73,,-81,-73,,-86,-78,,,-61,-88,-71,-69,,,-76,,,,18.2,16.4,0
-70,-49,-40,-67,,-50,-51,-62,-73,,-81,-73,,-86,-78,,,-61,-88,-71,-69,,,-76,,,,18.2,16.4,0
-70,-49,-40,-67,,-50,-51,,-73,,-81,-73,,,-78,,,-61,-88,-71,-69,,,,,,,18.2,16.4,0
-70,-51,-42,-71,-86,-51,-50,-64,-70,,-84,-73,-74,-89,-81,,,-60,-87,-71,-81,,,-78,,,,18.2,16.4,0
-70,-51,-42,-71,-86,-51,-50,-64,-70,,-84,-73,-74,-89,-81,,,-60,-87,-71,-81,,,-78,,,,18.2,16.4,0
-70,-51,-42,-71,-86,-51,-50,-64,-70,,-84,,-74,-89,-81,,,-60,-87,-71,-81,,,-78,,,,18.2,16.4,0
-68,-55,-46,-79,-86,-42,-51,-51,-74,,-84,,-74,-89,-82,,,-57,-81,-62,-75,,,-78,,,,18.2,16.4,0
-68,-55,-46,-79,-86,-42,-51,-51,-74,,-84,,-74,-89,-82,,,-57,-81,-62,-75,,,-78,,,,18.2,16.4,0
-68,-55,-46,-79,,-42,-51,-51,-74,,,,,,-82,,,-57,-81,-62,-75,,,,,,,18.2,16.4,0
-72,-67,-46,-72,,-39,-51,-47,-77,,,,,-83,-85,,,-59,-81,-74,-71,,,-77,,,,18.2,16.4,0
-72,-67,-46,-72,,-39,-51,-47,-77,,,,,-83,-85,,,-59,-81,-74,-71,,,-77,,,,18.2,16.4,0
-72,-67,-46,-72,,-39,-51,-47,-77,,,,,-83,-85,,,-59,,-74,-71,,,-77,,,,18.2,16.4,0
-71,-59,-44,-74,,-39,-53,-53,-76,,,-81,,,-82,,,-51,-87,-68,-68,,,,,,,19,16.4,0
-71,-59,-44,-74,,-39,-53,-53,-76,,,-81,,,-82,,,-51,-87,-68,-68,,,,,,,19,16.4,0
-71,-59,-44,-74,,-39,-53,-53,-76,,,-81,,,-82,,,-51,-87,-68,-68,,,,,,,19,16.4,0
-71,-55,-44,-74,,-37,-49,-53,-76,,,-85,-69,,-83,,,-51,-84,-70,-69,,,-73,,,,19,16.4,0
-71,-55,-44,-74,,-37,-49,-53,-76,,,-85,-69,,-83,,,-51,-84,-70,-69,,,-73,,,,19,16.4,0
-71,-55,-44,-74,,-37,-49,-53,,,,-85,-69,,-83,,,,-84,-70,-69,,,-73,,,,19,16.4,0
-67,-51,-44,-73,,-38,-49,-53,,,,-85,-72,,-79,,,-53,-84,-75,-71,,,-74,,,,19,16.4,0
-67,-51,-44,-73,,-38,-49,-53,,,,-85,-72,,-79,,,-53,-84,-75,-71,,,-74,,,,19,16.4,0
-67,-51,-44,-73,,-38,-49,-53,,,,,-72,,-79,,,-53,-84,-75,-71,,,-74,,,,19,16.4,0
-67,-51,-44,-74,-84,-38,-51,-53,-82,,,,-71,,-79,,,-52,-87,-72,-72,,,-75,,,,19,16.4,0
-67,-51,-44,-74,-84,-38,-51,-53,-82,,,,-71,,-79,,,-52,-87,-72,-72,,,-75,,,,19,16.4,0
-67,-51,-44,-74,-84,-38,-51,-53,-82,,,,-71,,,,,-52,-87,-72,-72,,,-75,,,,19,16.4,0
-74,-51,-51,-75,-81,-38,-50,-53,-78,,,,-71,,-80,,,-52,-87,-68,-67,,,-75,,,,19,16.4,0
-74,-51,-51,-75,-81,-38,-50,-53,-78,,,,-71,,-80,,,-52,-87,-68,-67,,,-75,,,,19,16.4,0
-74,-51,-51,-75,-81,-38,-50,-53,-78,,,,-71,,-80,,,-52,,-68,-67,,,,,,,19,16.4,0
-70,-51,-46,-75,-80,-38,-51,-53,-77,,-89,,-71,,-80,,,-52,,-73,-70,,,,,,,19,16.4,0
-70,-51,-46,-75,-80,-38,-51,-53,-77,,-89,,-71,,-80,,,-52,,-73,-70,,,,,,,19,16.4,0
-70,-51,-46,-75,-80,-38,-51,-53,-77,,-89,,-71,,,,,-52,,-73,-70,,,,,,,19,16.4,0
-68,-55,-45,-72,-77,-38,-51,-53,-75,,-87,-79,-70,,,,,-54,,-81,-70,,,,,,,19,16.4,0
-68,-55,-45,-72,-77,-38,-51,-53,-75,,-87,-79,-70,,,,,-54,,-81,-70,,,,,,,19,16.4,0
-68,-55,-45,-72,-77,-38,-51,-53,-75,,-87,-79,-70,,,,,-54,,-81,-70,,,,,,,19,16.4,0
-67,-57,-43,-74,-81,-38,-51,-52,-76,,-87,-79,-71,,-83,,,-54,,-80,-70,,,-78,,,,19,16.4,0
-67,-57,-43,-74,-81,-38,-51,-52,-76,,-87,-79,-71,,-83,,,-54,,-80,-70,,,-78,,,,19,16.4,0
-67,-57,-43,-74,-81,-38,-51,-52,-76,,,-79,-71,,-83,,,-54,,-80,-70,,,-78,,,,19,16.4,0
-68,-58,-44,-71,-81,-38,-48,-52,-80,,-86,-79,-69,,-85,,,-54,-88,-71,-69,,,-74,,,,19,16.4,0
-68,-58,-44,-71,-81,-38,-48,-52,-80,,-86,-79,-69,,-85,,,-54,-88,-71,-69,,,-74,,,,19,16.4,0
-68,-58,-44,-71,-81,-38,-48,-52,-80,,-86,,-69,,-85,,,,-88,-71,-69,,,-74,,,,19,16.4,0
-72,-53,-45,-75,-81,-38,-48,-52,-80,,-86,,-69,,-85,,,-56,-88,-71,-69,,,-74,,,,19,16.4,0
-72,-53,-45,-75,-81,-38,-48,-52,-80,,-86,,-69,,-85,,,-56,-88,-71,-69,,,-74,,,,19,16.4,0
-72,-53,-45,-75,-81,-38,-48,-52,-80,,,,,,,,,-56,,-71,-69,,,-74,,,,19,16.4,0
-74,-55,-44,-75,-85,-38,-48,-51,-80,,,-81,,,-82,,,-55,-86,-73,-65,,,-74,,,,19,16.4,0
-74,-55,-44,-75,-85,-38,-48,-51,-80,,,-81,,,-82,,,-55,-86,-73,-65,,,-74,,,,19,16.4,0
-74,-55,-44,,-85,-38,-48,-51,,,,-81,,,-82,,,-55,-86,-73,-65,,,-74,,,,19,16.4,0
-78,-61,-46,,-85,-46,-44,-51,-68,,-82,-81,,-88,-82,,,-58,-86,-73,-69,,,-79,,,,19,16.4,0
-78,-61,-46,,-85,-46,-44,-51,-68,,-82,-81,,-88,-82,,,-58,-86,-73,-69,,,-79,,,,19,16.4,0
-78,-61,-46,,,-46,-44,,-68,,-82,,,-88,,,,-58,,-73,-69,,,-79,,,,19,16.4,0
-76,-61,-46,-71,,-48,-44,,-75,,-82,-76,,-88,,,,-57,,-68,-69,-89,,-79,,,,19,16.4,0
-76,-61,-46,-71,,-48,-44,,-75,,-82,-76,,-88,,,,-57,,-68,-69,-89,,-79,,,,19,16.4,0
-76,,-46,-71,,-48,-44,,-75,,-82,-76,,,,,,-57,,-68,-69,-89,,-79,,,,19,16.4,0
-66,-60,-46,-75,-81,-48,-48,-62,-76,,-82,-76,,,-79,,,-57,,-66,-69,-89,,-79,,,,19,16.4,0
-66,-60,-46,-75,-81,-48,-48,-62,-76,,-82,-76,,,-79,,,-57,,-66,-69,-89,,-79,,,,19,16.4,0
-66,-60,-46,-75,-81,-48,-48,-62,-76,,,,,,-79,,,-57,,-66,-69,,,,,,,19,16.4,0
-64,-56,-43,-78,-81,-51,-46,-56,-70,,-82,,,,-83,,,-57,,-67,-73,,,-76,,,,19,16.4,0
-64,-56,-43,-78,-81,-51,-46,-56,-70,,-82,,,,-83,,,-57,,-67,-73,,,-76,,,,19,16.4,0
-64,-56,-43,-78,-81,-51,-46,-56,-70,,-82,,,,-83,,,-57,,-67,-73,,,-76,,,,19,16.4,0
-64,-56,-45,-78,-81,-49,-47,-61,-75,,-80,,,,-83,,,-57,,-67,-66,,,-78,,,,19,16.4,0
-64,-56,-45,-78,-81,-49,-47,-61,-75,,-80,,,,-83,,,-57,,-67,-66,,,-78,,,,19,16.4,0
-64,-56,-45,-78,,-49,-47,-61,-75,,-80,,,,,,,,,-67,-66,,,-78,,,,19,16.4,0
-64,-56,-46,-78,-82,-49,-47,-62,-70,,-80,,,,,,,-58,,-74,-70,,,-78,,,,19,16.4,0
-64,-56,-46,-78,-82,-49,-47,-62,-70,,-80,,,,,,,-58,,-74,-70,,,-78,,,,19,16.4,0
-64,,-46,-78,-82,-49,-47,-62,-70,,,,,,,,,-58,,-74,-70,,,,,,,19,16.4,0
-64,-56,-47,-76,-81,-49,-53,-62,-68,,,,,,,,,-58,,-77,-73,,,-77,,,,19,16.4,0
-64,-56,-47,-76,-81,-49,-53,-62,-68,,,,,,,,,-58,,-77,-73,,,-77,,,,19,16.4,0
-64,-56,-47,-76,-81,-49,-53,,-68,,,,,,,,,-58,,-77,-73,,,-77,,,,19,16.4,0
-72,-56,-47,-76,-81,-49,-49,,-77,,-82,-78,,,,,,-58,,-77,-68,,,-77,,,,19,16.4,0
-72,-56,-47,-76,-81,-49,-49,,-77,,-82,-78,,,,,,-58,,-77,-68,,,-77,,,,19,16.4,0
-72,-56,-47,-76,,-49,-49,,-77,,-82,-78,,,,,,-58,,-77,-68,,,,,,,19,16.4,0
-73,-56,-46,-76,-81,-49,-48,-61,-77,-89,-82,-78,,,,,,-57,,-69,-68,,,-75,,,,19,16.4,0
-73,-56,-46,-76,-81,-49,-48,-61,-77,-89,-82,-78,,,,,,-57,,-69,-68,,,-75,,,,19,16.4,0
-73,,-46,-76,-81,-49,-48,-61,-77,-89,,,,,,,,-57,,-69,-68,,,-75,,,,19,16.4,0
-65,-59,-46,-76,-80,-49,-48,-61,-80,-89,-84,-77,,,,,,-57,,-68,-68,,,-75,,,,19,16.4,0
-65,-59,-46,-76,-80,-49,-48,-61,-80,-89,-84,-77,,,,,,-57,,-68,-68,,,-75,,,,19,16.4,0
-65,-59,-46,,-80,-49,-48,-61,-80,-89,-84,-77,,,,,,,,-68,-68,,,,,,,19,16.4,0
-70,-50,-47,-76,-82,-53,-56,-55,-71,-89,-84,-77,,,,,,-57,,-68,-69,,,,,,,19,16.4,0
-70,-50,-47,-76,-82,-53,-56,-55,-71,-89,-84,-77,,,,,,-57,,-68,-69,,,,,,,19,16.4,0
-70,-50,-47,-76,-82,-53,-56,-55,-71,,-84,-77,,,,,,-57,,-68,-69,,,,,,,19,16.4,0
-79,-59,-45,-76,-82,-47,-53,-49,-78,,-84,-77,,,-76,,,-57,,-61,-69,,,,,,-88,19,16.4,0
-79,-59,-45,-76,-82,-47,-53,-49,-78,,-84,-77,,,-76,,,-57,,-61,-69,,,,,,-88,19,16.4,0
-79,-59,-45,,,-47,-53,-49,-78,,,,,,-76,,,,,-61,-69,,,,,,-88,19,16.4,0
-79,-59,-47,-77,-86,-43,-44,-49,-86,,,,,,-76,,,,,-59,-73,,,,,,-88,19,16.4,0
-79,-59,-47,-77,-86,-43,-44,-49,-86,,,,,,-76,,,,,-59,-73,,,,,,-88,19,16.4,0
-79,,-47,-77,-86,-43,-44,-49,-86,,,,,,,,,,,-59,-73,,,,,,,19,16.4,0
-79,-60,-47,-77,-86,-41,-44,-50,-86,,,,-64,,,,-79,-63,,-68,-73,,,,,,,19,16.4,0
-79,-60,-47,-77,-86,-41,-44,-50,-86,,,,-64,,,,-79,-63,,-68,-73,,,,,,,19,16.4,0
-79,-60,-47,,,-41,-44,-50,-86,,,,-64,,,,-79,-63,,-68,-73,,,,,,,19,16.4,0
-74,-55,-44,-71,,-39,-50,-62,,,,,,,,,,-54,,-70,-66,,,,,,,19.8,16.4,0
-74,-55,-45,-67,,-42,-53,-56,-84,,,-85,,,-88,,,-55,,-74,-68,,,,,,,19.8,16.4,0
-74,-55,-45,-67,,-42,-53,-56,-84,,,-85,,,-88,,,-55,,-74,-68,,,,,,,19.8,16.4,0
-74,,-45,-67,,-42,-53,-56,-84,,,-85,,,-88,,,-55,,-74,-68,,,,,,,19.8,16.4,0
-72,-56,-49,-72,-82,-39,-49,-55,-84,,,-85,,,-76,,,-55,,-67,-64,,,,,,,19.8,16.4,0
-72,-56,-49,-72,-82,-39,-49,-55,-84,,,-85,,,-76,,,-55,,-67,-64,,,,,,,19.8,16.4,0
-72,-56,-49,-72,-82,-39,-49,-55,,,,,,,-76,,,,,-67,-64,,,,,,,19.8,16.4,0
-72,-51,-48,-69,-82,-40,-49,-57,,,,,-65,,-76,,,-53,,-67,-67,,,,,,,19.8,16.4,0
-72,-51,-48,-69,-82,-40,-49,-57,,,,,-65,,-76,,,-53,,-67,-67,,,,,,,19.8,16.4,0
-72,-51,-48,-69,,-40,-49,-57,,,,,-65,,,,,-53,,,-67,,,,,,,19.8,16.4,0
-67,-68,-48,-71,,-44,-45,-59,-82,,,,-65,,,,,-61,,-76,-69,-84,,-72,,,,19.8,16.4,0
-67,-68,-48,-71,,-44,-45,-59,-82,,,,-65,,,,,-61,,-76,-69,-84,,-72,,,,19.8,16.4,0
-67,-68,-48,-71,,-44,-45,-59,-82,,,,,,,,,-61,,-76,-69,-84,,-72,,,,19.8,16.4,0
-65,-68,-49,-70,,-43,-46,-58,-78,,,-79,,,,,,-62,,-63,-64,-84,,-72,,,,19.8,16.4,0
-65,-68,-49,-70,,-43,-46,-58,-78,,,-79,,,,,,-62,,-63,-64,-84,,-72,,,,19.8,16.4,0
-65,,-49,-70,,-43,-46,-58,-78,,,-79,,,,,,-62,,-63,-64,,,,,,,19.8,16.4,0
-65,,-50,-70,-85,-43,-47,-58,-78,,,-79,,,,,,-62,,-62,-62,,,-76,,,,19.8,16.4,0
-65,,-50,-70,-85,-43,-47,-58,-78,,,-79,,,,,,-62,,-62,-62,,,-76,,,,19.8,16.4,0
-65,,-50,,-85,-43,-47,,-78,,,-79,,,,,,-62,,-62,-62,,,-76,,,,19.8,16.4,0
-75,-66,-51,-71,-85,-40,-47,-57,-78,,,-79,,,-76,,,-63,,-62,-62,,,-76,,,,19.8,16.4,0
-75,-66,-51,-71,-85,-40,-47,-57,-78,,,-79,,,-76,,,-63,,-62,-62,,,-76,,,,19.8,16.4,0
-75,-66,-51,-71,,-40,-47,-57,-78,,,,,,-76,,,-63,,-62,-62,,,,,,,19.8,16.4,0
-79,-57,-52,-70,,-42,-47,-57,-78,,,-78,,,-76,,,-61,,-61,-62,-84,,-78,,,,19.8,16.4,0
-79,-57,-52,-70,,-42,-47,-57,-78,,,-78,,,-76,,,-61,,-61,-62,-84,,-78,,,,19.8,16.4,0
-79,-57,-52,-70,,-42,-47,-57,,,,-78,,,,,,-61,,-61,-62,-84,,-78,,,,19.8,16.4,0
-79,-54,-52,-70,,-42,-45,-57,-73,-90,-88,-78,,,,,,-61,,-69,-62,-84,,-78,,,,19.8,16.4,0
-79,-54,-52,-70,,-42,-45,-57,-73,-90,-88,-78,,,,,,-61,,-69,-62,-84,,-78,,,,19.8,16.4,0
-79,-54,-52,,,-42,-45,-57,-73,-90,-88,,,,,,,,,-69,-62,,,,,,,19.8,16.4,0
-79,-56,-50,-69,,-42,-49,-57,-73,-90,-88,-79,,,,,,-66,,-72,-69,,,,,,,19.8,16.4,0
-79,-56,-50,-69,,-42,-49,-57,-73,-90,-88,-79,,,,,,-66,,-72,-69,,,,,,,19.8,16.4,0
-79,-56,-50,-69,,-42,-49,-57,-73,,,-79,,,,,,-66,,-72,-69,,,,,,,19.8,16.4,0
-67,-54,-50,-69,,-40,-49,-57,-73,,,-79,,,,,,-61,,-74,-70,,,-80,,,,19.8,16.4,0
-67,-54,-50,-69,,-40,-49,-57,-73,,,-79,,,,,,-61,,-74,-70,,,-80,,,,19.8,16.4,0
-67,-54,-50,-69,,-40,-49,-57,,,,,,,,,,-61,,-74,-70,,,-80,,,,19.8,16.4,0
-70,-63,-43,-69,,-42,-47,-57,-78,,,,,,,,,-62,,-67,-70,,,-78,,,,19.8,16.4,0
-70,-63,-43,-69,,-42,-47,-57,-78,,,,,,,,,-62,,-67,-70,,,-78,,,,19.8,16.4,0
-70,-63,-43,,,-42,-47,,-78,,,,,,,,,-62,,-67,-70,,,-78,,,,19.8,16.4,0
-67,-61,-46,-79,,-47,-50,,-75,,,-80,,-85,,,,-57,,-68,-74,,,-78,,,,19.8,16.4,0
-67,-61,-46,-79,,-47,-50,,-75,,,-80,,-85,,,,-57,,-68,-74,,,-78,,,,19.8,16.4,0
-67,-61,-46,-79,,-47,-50,,-75,,,-80,,-85,,,,-57,,-68,-74,,,,,,,19.8,16.4,0
-72,-61,-47,-77,,-48,-53,-70,-73,,,-80,,-85,,,,-59,,-74,-68,,,-83,,,,19.8,16.4,0
-72,-61,-47,-77,,-48,-53,-70,-73,,,-80,,-85,,,,-59,,-74,-68,,,-83,,,,19.8,16.4,0
-72,,-47,-77,,-48,-53,-70,-73,,,-80,,-85,,,,-59,,-74,-68,,,-83,,,,19.8,16.4,0
-71,,-47,-72,,-51,-54,-67,-73,,,-82,,-85,,,,-61,,-70,-67,,,-83,,,,19.8,16.4,0
-71,,-47,-72,,-51,-54,-67,-73,,,-82,,-85,,,,-61,,-70,-67,,,-83,,,,19.8,16.4,0
-71,,-47,-72,,-51,-54,-67,-73,,,-82,,-85,,,,-61,,-70,-67,,,,,,,19.8,16.4,0
-73,,-49,-70,,-51,-53,-67,-73,,,-82,,-85,,,,-61,,-70,-67,,,-82,,,,19.8,16.4,0
-73,,-49,-70,,-51,-53,-67,-73,,,-82,,-85,,,,-61,,-70,-67,,,-82,,,,19.8,16.4,0
-73,,-49,-70,,-51,-53,,,,,,,,,,,,,-70,-67,,,-82,,,,19.8,16.4,0
-73,-55,-48,-70,,-49,-55,,-76,,,,,,,,,-62,,-75,-66,,,-82,,,,19.8,16.4,0
-73,-55,-48,-70,,-49,-55,,-76,,,,,,,,,-62,,-75,-66,,,-82,,,,19.8,16.4,0
-73,-55,-48,-70,,-49,-55,,-76,,,,,,,,,-62,,-75,-66,,,,,,,19.8,16.4,0
-76,-56,-48,-69,,-45,-49,-64,-77,,,,,,,,,-58,,-73,-68,,,-79,,,,19.8,16.4,0
-76,-56,-48,-69,,-45,-49,-64,-77,,,,,,,,,-58,,-73,-68,,,-79,,,,19.8,16.4,0
-76,-56,-48,-69,,-45,-49,-64,-77,,,,,,,,,-58,,-73,-68,,,-79,,,,19.8,16.4,0
-68,-55,-47,-72,,-48,-56,-64,-73,,,,,-85,,,,-61,,-72,-68,,,-80,,,,19.8,16.4,0
-68,-55,-47,-72,,-48,-56,-64,-73,,,,,-85,,,,-61,,-72,-68,,,-80,,,,19.8,16.4,0
-68,-55,-47,-72,,-48,-56,,-73,,,,,-85,,,,-61,,-72,-68,,,-80,,,,19.8,16.4,0
-66,-50,-45,-65,,-48,-47,,-75,,,-80,,-85,,,,-52,,-70,-68,,,-82,,,,19.8,16.4,0
-66,-50,-45,-65,,-48,-47,,-75,,,-80,,-85,,,,-52,,-70,-68,,,-82,,,,19.8,16.4,0
-66,-50,-45,-65,,-48,-47,,-75,,,-80,,,,,,-52,,-70,-68,,,-82,,,,19.8,16.4,0
-77,-50,-48,-65,,-40,-51,-57,-76,,,-78,,-85,-70,,,-59,,-68,-64,,,-82,,,,19.8,16.4,0
-77,-50,-48,-65,,-40,-51,-57,-76,,,-78,,-85,-70,,,-59,,-68,-64,,,-82,,,,19.8,16.4,0
-77,,-48,,,-40,-51,-57,-76,,,-78,,-85,-70,,,-59,,-68,-64,,,,,,,19.8,16.4,0
-76,,-52,-78,,-37,-49,-54,-76,,,-78,,-85,-70,,,-58,,-61,-63,,,-83,,,,19.8,16.4,0
-76,,-52,-78,,-37,-49,-54,-76,,,-78,,-85,-70,,,-58,,-61,-63,,,-83,,,,19.8,16.4,0
-76,,-52,-78,,-37,-49,-54,,,,,,,,,,-58,,-61,-63,,,-83,,,,19.8,16.4,0
-75,,-48,-77,,-37,-48,-56,-79,,,,-63,,-86,,-83,-58,,-60,-65,,,-83,,,,19.8,16.4,0
-75,,-48,-77,,-37,-48,-56,-79,,,,-63,,-86,,-83,-58,,-60,-65,,,-83,,,,19.8,16.4,0
-75,,-48,-77,,-37,-48,-56,-79,,,,-63,,-86,,-83,,,-60,-65,,,-83,,,,19.8,16.4,0
-78,-70,-49,-76,,-37,-48,-53,-79,,,-75,-63,,-86,,-83,-62,,-60,-63,,,-81,,,,19.8,16.4,0
-78,-70,-49,-76,,-37,-48,-53,,,,-75,,,,,,-62,,-60,-63,,,-81,,,,19.8,16.4,0
-78,-70,-49,-76,,-37,-48,-53,,,,-75,,,,,,-62,,-60,-63,,,-81,,,,19.8,16.4,0
-80,-70,-50,-76,,-37,-48,-54,,,-81,-75,,,,,,-62,,-60,-67,,,-81,,,,19.8,16.4,0
-80,,-50,-76,,-37,-48,-54,,,-81,,,,,,,-62,,-60,-67,,,,,,,19.8,16.4,0
-79,-61,-42,-77,,-36,-51,-52,,,,-79,,,,,,-48,,-65,-64,,,,,,,20.6,16.4,0
-79,-61,-42,-77,,-36,-51,-52,,,,-79,,,,,,-48,,-65,-64,,,,,,,20.6,16.4,0
-79,-61,-42,-77,,-36,-51,-52,,,,-79,,,,,,-48,,-65,-64,,,,,,,20.6,16.4,0
-75,-53,-44,-70,,-41,-49,-52,-83,,,-79,,,-73,,,-49,,-65,-65,,,-80,,,,20.6,16.4,0
-75,-53,-44,-70,,-41,-49,-52,-83,,,-79,,,-73,,,-49,,-65,-65,,,-80,,,,20.6,16.4,0
-75,-53,-44,-70,,-41,-49,,-83,,,-79,,,-73,,,-49,,-65,-65,,,-80,,,,20.6,16.4,0
-67,-53,-54,-66,-88,-40,-52,-52,-83,,,-79,,,-73,,,-57,,-64,-65,,,-71,,,,20.6,16.4,0
-67,-53,-54,-66,-88,-40,-52,-52,-83,,,-79,,,-73,,,-57,,-64,-65,,,-71,,,,20.6,16.4,0
-67,-53,-54,-66,-88,-40,-52,-52,,,,,,,,,,-57,,-64,-65,,,-71,,,,20.6,16.4,0
-75,-50,-46,-70,-88,-44,-50,-52,,-86,,,,,,,,-53,,-67,-76,,,-71,,,,20.6,16.4,0
-75,-50,-46,-70,-88,-44,-50,-52,,-86,,,,,,,,-53,,-67,-76,,,-71,,,,20.6,16.4,0
-75,-50,-46,-70,,-44,-50,-52,,-86,,,,,,,,-53,,-67,-76,,,,,,,20.6,16.4,0
-68,-50,-49,-67,-86,-43,-50,-56,,-86,,,-69,,,,,-52,,-71,-77,,,,,,,20.6,16.4,0
-68,-50,-49,-67,-86,-43,-50,-56,,-86,,,-69,,,,,-52,,-71,-77,,,,,,,20.6,16.4,0
-68,-50,-49,-67,-86,-43,-50,-56,,,,,-69,,,,,-52,,-71,-77,,,,,,,20.6,16.4,0
-68,-50,-43,-70,-86,-39,-51,-55,-78,,,,-69,,,,,-52,,-69,-77,,,-72,,,,20.6,16.4,0
-68,-50,-43,-70,-86,-39,-51,-55,-78,,,,-69,,,,,-52,,-69,-77,,,-72,,,,20.6,16.4,0
-68,-50,-43,-70,,-39,-51,-55,-78,,,,,,,,,-52,,-69,-77,,,-72,,,,20.6,16.4,0
-70,-54,-39,-69,,-39,-51,-55,-77,,,-77,,,,,,-53,,-67,-76,,,-72,,,,20.6,16.4,0
-70,-54,-39,-69,,-39,-51,-55,-77,,,-77,,,,,,-53,,-67,-76,,,-72,,,,20.6,16.4,0
-70,-54,-39,-69,,-39,-51,-55,-77,,,-77,,,,,,-53,,-67,-76,,,-72,,,,20.6,16.4,0
-69,-54,-42,-70,,-37,-50,-57,-76,,,-77,,,,,,-57,,-60,-64,,,-72,,,,20.6,16.4,0
-69,-54,-42,-70,,-37,-50,-57,-76,,,-77,,,,,,-57,,-60,-64,,,-72,,,,20.6,16.4,0
-69,,-42,-70,,-37,-50,-57,-76,,,,,,,,,-57,,-60,-64,,,-72,,,,20.6,16.4,0
-68,,-41,-70,-85,-40,-47,-57,-75,,,-80,,,,,,-56,,-64,-64,,,-75,,,,20.6,16.4,0
-68,,-41,-70,-85,-40,-47,-57,-75,,,-80,,,,,,-56,,-64,-64,,,-75,,,,20.6,16.4,0
-68,,-41,-70,-85,-40,-47,-57,-75,,,-80,,,,,,-56,,-64,-64,,,-75,,,,20.6,16.4,0
-81,-63,-43,-78,-85,-38,-55,-57,-75,,,-73,,-86,-79,,,-47,,-60,-72,,,-74,,,,20.6,16.4,0
-81,-63,-43,-78,-85,-38,-55,-57,-75,,,-73,,-86,-79,,,-47,,-60,-72,,,-74,,,,20.6,16.4,0
-81,-63,-43,-78,,-38,-55,,,,,-73,,-86,-79,,,-47,,-60,-72,,,-74,,,,20.6,16.4,0
-80,-59,-39,-77,,-38,-51,-51,,,-86,-73,,-84,-73,,,-47,,-64,-62,,,-74,,,,20.6,16.4,0
-80,-59,-39,-77,,-38,-51,-51,,,-86,-73,,-84,-73,,,-47,,-64,-62,,,-74,,,,20.6,16.4,0
-80,-59,-39,-77,,-38,-51,-51,,,-86,,,-84,-73,,,,,-64,-62,,,,,,,20.6,16.4,0
-82,-59,-39,-80,,-38,-52,-51,,,-83,,,-84,-73,,,-46,,-69,-71,,,-75,,,,20.6,16.4,0
-82,-59,-39,-80,,-38,-52,-51,,,-83,,,-84,-73,,,-46,,-69,-71,,,-75,,,,20.6,16.4,0
-82,,-39,-80,,-38,-52,,,,-83,,,,,,,-46,,-69,-71,,,-75,,,,20.6,16.4,0
-85,,-39,-76,,-38,-60,-54,,,-82,,-65,,,,,-46,,-69,-73,,,-76,,,,20.6,16.4,0
-85,,-39,-76,,-38,-60,-54,,,-82,,-65,,,,,-46,,-69,-73,,,-76,,,,20.6,16.4,0
-85,,-39,-76,,-38,-60,-54,,,-82,,-65,,,,,-46,,-69,-73,,,-76,,,,20.6,16.4,0
-77,-69,-53,-76,-87,-37,-60,-56,,,-81,-76,-65,,,,,-45,,-70,-72,,,-76,,,,20.6,16.4,0
-77,-69,-53,-76,-87,-37,-60,-56,,,-81,-76,-65,,,,,-45,,-70,-72,,,-76,,,,20.6,16.4,0
-77,-69,-53,,-87,-37,-60,-56,,,-81,-76,,,,,,-45,,-70,-72,,,-76,,,,20.6,16.4,0
-74,-60,-51,-80,-87,-37,-56,-52,-78,,-81,-76,,,,,-79,-45,,-68,-72,,,-76,,,,20.6,16.4,0
-74,-60,-51,-80,-87,-37,-56,-52,-78,,-81,-76,,,,,-79,-45,,-68,-72,,,-76,,,,20.6,16.4,0
-74,-60,-51,-80,,-37,-56,-52,-78,,,,,,,,-79,-45,,-68,-72,,,,,,,20.6,16.4,0
-76,-60,-46,-80,,-38,-56,-52,-78,,-81,,,,,,-79,-45,,-63,-72,,,,,,,20.6,16.4,0
-76,-60,-46,-80,,-38,-56,-52,-78,,-81,,,,,,-79,-45,,-63,-72,,,,,,,20.6,16.4,0
-76,,-46,-80,,-38,,-52,,,-81,,,,,,,-45,,-63,-72,,,,,,,20.6,16.4,0
-74,-70,-46,-80,,-38,-55,-52,,,-81,,-60,,-72,,,-44,,-62,-60,,,-75,,,,20.6,16.4,0
-74,-70,-46,-80,,-38,-55,-52,,,-81,,-60,,-72,,,-44,,-62,-60,,,-75,,,,20.6,16.4,0
-74,-70,-46,-80,,-38,-55,-52,,,,,-60,,-72,,,-44,,-62,-60,,,-75,,,,20.6,16.4,0
-78,-70,-40,-75,,-37,-55,-52,-80,-90,,,-60,,-72,,-74,-44,,-62,-64,-85,,-82,,,,20.6,16.4,0
-78,-70,-40,-75,,-37,-55,-52,-80,-90,,,-60,,-72,,-74,-44,,-62,-64,-85,,-82,,,,20.6,16.4,0
-78,,-40,-75,,-37,-55,-52,-80,-90,,,,,,,-74,,,-62,-64,-85,,-82,,,,20.6,16.4,0
-76,,-40,-73,,-43,-54,-52,-80,-90,,-73,,,,,-74,-49,,-63,-69,-85,,-82,,,,20.6,16.4,0
